narration_id,video_id,noun,noun_class,all_nouns,all_noun_classes
P03_120_18,P03_120,cupboard,3,['cupboard'],[3]
P03_120_180,P03_120,cupboard,3,['cupboard'],[3]
P03_120_181,P03_120,cup:measuring,13,['cup:measuring'],[13]
P03_120_182,P03_120,tupperware:butter,23,['tupperware:butter'],[23]
P03_120_183,P03_120,tupperware:butter,23,['tupperware:butter'],[23]
P03_120_184,P03_120,clip,129,['clip'],[129]
P03_120_185,P03_120,cup:measuring,13,['cup:measuring'],[13]
P03_120_186,P03_120,tupperware:butter,23,['tupperware:butter'],[23]
P03_120_187,P03_120,fridge,12,['fridge'],[12]
P03_120_188,P03_120,tupperware:butter,23,"['tupperware:butter', 'fridge']","[23, 12]"
P03_120_189,P03_120,fridge,12,['fridge'],[12]
P03_120_19,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_190,P03_120,drawer,8,['drawer'],[8]
P03_120_191,P03_120,drawer,8,['drawer'],[8]
P03_120_192,P03_120,drawer,8,['drawer'],[8]
P03_120_193,P03_120,drawer,8,['drawer'],[8]
P03_120_194,P03_120,drawer,8,['drawer'],[8]
P03_120_195,P03_120,fork,14,['fork'],[14]
P03_120_196,P03_120,drawer,8,['drawer'],[8]
P03_120_197,P03_120,fork,14,['fork'],[14]
P03_120_198,P03_120,carton:egg,26,['carton:egg'],[26]
P03_120_199,P03_120,egg,53,['egg'],[53]
P03_120_2,P03_120,book,140,['book'],[140]
P03_120_20,P03_120,cupboard,3,['cupboard'],[3]
P03_120_200,P03_120,egg,53,['egg'],[53]
P03_120_201,P03_120,egg:open,53,"['egg:open', 'jug:measuring']","[53, 66]"
P03_120_202,P03_120,eggshell,141,['eggshell'],[141]
P03_120_203,P03_120,egg,53,['egg'],[53]
P03_120_204,P03_120,egg,53,['egg'],[53]
P03_120_205,P03_120,egg:open,53,"['egg:open', 'jug:measuring']","[53, 66]"
P03_120_206,P03_120,eggshell,141,['eggshell'],[141]
P03_120_207,P03_120,rind:lemon,48,['rind:lemon'],[48]
P03_120_208,P03_120,rind:lemon,48,['rind:lemon'],[48]
P03_120_209,P03_120,rind:lemon,48,['rind:lemon'],[48]
P03_120_21,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_210,P03_120,bin,36,['bin'],[36]
P03_120_211,P03_120,rind:lemon,48,"['rind:lemon', 'bin']","[48, 36]"
P03_120_212,P03_120,tap,0,['tap'],[0]
P03_120_213,P03_120,hand,11,['hand'],[11]
P03_120_214,P03_120,tap,0,['tap'],[0]
P03_120_215,P03_120,hand,11,['hand'],[11]
P03_120_216,P03_120,hob,24,['hob'],[24]
P03_120_217,P03_120,juicer,106,['juicer'],[106]
P03_120_218,P03_120,fork,14,['fork'],[14]
P03_120_219,P03_120,jug:measuring,66,['jug:measuring'],[66]
P03_120_22,P03_120,cupboard,3,['cupboard'],[3]
P03_120_220,P03_120,egg,53,"['egg', 'jug:measuring']","[53, 66]"
P03_120_221,P03_120,fork,14,"['fork', 'side', 'jug:measuring']","[14, 42, 66]"
P03_120_222,P03_120,egg,53,"['egg', 'jug:measuring']","[53, 66]"
P03_120_223,P03_120,fork,14,"['fork', 'side', 'jug:measuring']","[14, 42, 66]"
P03_120_224,P03_120,jug:measuring,66,['jug:measuring'],[66]
P03_120_225,P03_120,jug:measuring,66,['jug:measuring'],[66]
P03_120_226,P03_120,carton:egg,26,['carton:egg'],[26]
P03_120_227,P03_120,carton:egg,26,['carton:egg'],[26]
P03_120_228,P03_120,fridge,12,['fridge'],[12]
P03_120_229,P03_120,carton:egg,26,"['carton:egg', 'fridge']","[26, 12]"
P03_120_23,P03_120,juicer,106,"['juicer', 'bowl:large', 'cupboard']","[106, 7, 3]"
P03_120_230,P03_120,fridge,12,['fridge'],[12]
P03_120_231,P03_120,spoon,1,"['spoon', 'rack']","[1, 110]"
P03_120_232,P03_120,spoon,1,"['spoon', 'towel:tea']","[1, 52]"
P03_120_233,P03_120,towel:tea,52,"['towel:tea', 'rack']","[52, 110]"
P03_120_234,P03_120,butter,78,"['butter', 'side:bowl']","[78, 7]"
P03_120_235,P03_120,spoon,1,"['spoon', 'side:bowl']","[1, 7]"
P03_120_236,P03_120,butter,78,"['butter', 'spoon', 'hand']","[78, 1, 11]"
P03_120_237,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_238,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_239,P03_120,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_120_24,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_240,P03_120,spoon,1,"['spoon', 'counter']","[1, 42]"
P03_120_241,P03_120,tap,0,['tap'],[0]
P03_120_242,P03_120,hand,11,['hand'],[11]
P03_120_243,P03_120,tap,0,['tap'],[0]
P03_120_244,P03_120,hand,11,['hand'],[11]
P03_120_245,P03_120,saucepan:large,5,['saucepan:large'],[5]
P03_120_246,P03_120,saucepan:large,5,['saucepan:large'],[5]
P03_120_247,P03_120,saucepan:large,5,['saucepan:large'],[5]
P03_120_248,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_249,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_25,P03_120,juicer,106,['juicer'],[106]
P03_120_250,P03_120,temperature:hob,65,['temperature:hob'],[65]
P03_120_251,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_252,P03_120,cupboard,3,['cupboard'],[3]
P03_120_253,P03_120,tupperware:sugar,23,"['tupperware:sugar', 'cupboard']","[23, 3]"
P03_120_254,P03_120,cupboard,3,['cupboard'],[3]
P03_120_255,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_26,P03_120,cupboard,3,['cupboard'],[3]
P03_120_27,P03_120,cupboard,3,['cupboard'],[3]
P03_120_28,P03_120,saucepan:large,5,"['saucepan:large', 'cupboard']","[5, 3]"
P03_120_29,P03_120,cupboard,3,['cupboard'],[3]
P03_120_3,P03_120,book,140,['book'],[140]
P03_120_30,P03_120,saucepan:large,5,"['saucepan:large', 'hob']","[5, 24]"
P03_120_31,P03_120,bowl:large,7,['bowl:large'],[7]
P03_120_32,P03_120,bowl:large,7,"['bowl:large', 'saucepan:large']","[7, 5]"
P03_120_33,P03_120,tupperware:butter,23,['tupperware:butter'],[23]
P03_120_34,P03_120,tupperware:butter,23,['tupperware:butter'],[23]
P03_120_35,P03_120,lid,6,['lid'],[6]
P03_120_36,P03_120,butter,78,"['butter', 'tupperware']","[78, 23]"
P03_120_37,P03_120,tupperware,23,['tupperware'],[23]
P03_120_38,P03_120,scale,108,['scale'],[108]
P03_120_39,P03_120,scale:kitchen,108,['scale:kitchen'],[108]
P03_120_4,P03_120,fridge,12,['fridge'],[12]
P03_120_40,P03_120,tray:weight,35,"['tray:weight', 'top:scale']","[35, 108]"
P03_120_41,P03_120,scale,108,['scale'],[108]
P03_120_42,P03_120,cupboard,3,['cupboard'],[3]
P03_120_43,P03_120,bowl,7,"['bowl', 'cupboard']","[7, 3]"
P03_120_44,P03_120,cupboard,3,['cupboard'],[3]
P03_120_45,P03_120,bowl,7,['bowl'],[7]
P03_120_46,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_47,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_48,P03_120,lid:sugar,6,['lid:sugar'],[6]
P03_120_49,P03_120,sugar,102,"['sugar', 'scale']","[102, 108]"
P03_120_5,P03_120,egg,53,"['egg', 'fridge']","[53, 12]"
P03_120_50,P03_120,lid,6,['lid'],[6]
P03_120_51,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_52,P03_120,tupperware:sugar,23,['tupperware:sugar'],[23]
P03_120_53,P03_120,tray,35,"['tray', 'scale']","[35, 108]"
P03_120_54,P03_120,sugar,102,"['sugar', 'bowl']","[102, 7]"
P03_120_55,P03_120,tray:weight,35,['tray:weight'],[35]
P03_120_56,P03_120,rack:tray,110,"['rack:tray', 'top:scale']","[110, 108]"
P03_120_57,P03_120,scale,108,['scale'],[108]
P03_120_58,P03_120,butter,78,['butter'],[78]
P03_120_59,P03_120,drawer,8,['drawer'],[8]
P03_120_6,P03_120,drawer:vegetable,8,['drawer:vegetable'],[8]
P03_120_60,P03_120,knife:paring,4,"['knife:paring', 'drawer']","[4, 8]"
P03_120_61,P03_120,drawer,8,['drawer'],[8]
P03_120_62,P03_120,butter,78,['butter'],[78]
P03_120_63,P03_120,knife:paring,4,['knife:paring'],[4]
P03_120_64,P03_120,butter,78,['butter'],[78]
P03_120_65,P03_120,knife:paring,4,['knife:paring'],[4]
P03_120_66,P03_120,butter,78,['butter'],[78]
P03_120_67,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_68,P03_120,slice:butter,78,"['slice:butter', 'scale']","[78, 108]"
P03_120_69,P03_120,foil,123,"['foil', 'butter']","[123, 78]"
P03_120_7,P03_120,lemon,105,['lemon'],[105]
P03_120_70,P03_120,butter,78,['butter'],[78]
P03_120_71,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_72,P03_120,slice:butter,78,"['slice:butter', 'scale']","[78, 108]"
P03_120_73,P03_120,butter,78,['butter'],[78]
P03_120_74,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_75,P03_120,slice:butter,78,"['slice:butter', 'scale']","[78, 108]"
P03_120_76,P03_120,foil,123,"['foil', 'butter']","[123, 78]"
P03_120_77,P03_120,butter,78,['butter'],[78]
P03_120_78,P03_120,slice:butter,78,"['slice:butter', 'knife']","[78, 4]"
P03_120_79,P03_120,slice:butter,78,"['slice:butter', 'scale']","[78, 108]"
P03_120_8,P03_120,lemon,105,"['lemon', 'egg', 'side']","[105, 53, 42]"
P03_120_80,P03_120,butter,78,['butter'],[78]
P03_120_81,P03_120,slice:butter,78,"['slice:butter', 'knife']","[78, 4]"
P03_120_82,P03_120,slice:butter,78,"['slice:butter', 'scale']","[78, 108]"
P03_120_83,P03_120,butter,78,['butter'],[78]
P03_120_84,P03_120,slice:butter,78,"['slice:butter', 'knife']","[78, 4]"
P03_120_85,P03_120,slice:butter,78,"['slice:butter', 'scale']","[78, 108]"
P03_120_86,P03_120,knife:paring,4,['knife:paring'],[4]
P03_120_87,P03_120,butter,78,['butter'],[78]
P03_120_88,P03_120,butter,78,['butter'],[78]
P03_120_89,P03_120,butter,78,"['butter', 'tupperware']","[78, 23]"
P03_120_9,P03_120,drawer:vegetable,8,['drawer:vegetable'],[8]
P03_120_90,P03_120,lid:tupperware,6,['lid:tupperware'],[6]
P03_120_91,P03_120,tupperware:butter,23,['tupperware:butter'],[23]
P03_120_92,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_93,P03_120,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]"
P03_120_94,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_95,P03_120,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]"
P03_120_96,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_97,P03_120,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]"
P03_120_98,P03_120,slice:butter,78,['slice:butter'],[78]
P03_120_99,P03_120,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]"
P03_121_0,P03_121,spoon,1,['spoon'],[1]
P03_121_1,P03_121,butter:melting,78,"['butter:melting', 'bowl:large']","[78, 7]"
P03_121_10,P03_121,spoon,1,['spoon'],[1]
P03_121_11,P03_121,knife:paring,4,['knife:paring'],[4]
P03_121_12,P03_121,tap,0,['tap'],[0]
P03_121_13,P03_121,knife:paring,4,['knife:paring'],[4]
P03_121_14,P03_121,tap,0,['tap'],[0]
P03_121_15,P03_121,grater,96,['grater'],[96]
P03_121_16,P03_121,zest:lemon,105,"['zest:lemon', 'knife', 'grater']","[105, 4, 96]"
P03_121_17,P03_121,grater,96,"['grater', 'bowl']","[96, 7]"
P03_121_18,P03_121,knife:paring,4,"['knife:paring', 'bowl']","[4, 7]"
P03_121_19,P03_121,knife,4,['knife'],[4]
P03_121_2,P03_121,heat:hob,65,['heat:hob'],[65]
P03_121_20,P03_121,knife:paring,4,"['knife:paring', 'grater']","[4, 96]"
P03_121_21,P03_121,zest:lemon,105,"['zest:lemon', 'bowl']","[105, 7]"
P03_121_22,P03_121,zest:lemon,105,"['zest:lemon', 'grater', 'knife:paring']","[105, 96, 4]"
P03_121_23,P03_121,knife,4,"['knife', 'bowl']","[4, 7]"
P03_121_24,P03_121,grater,96,['grater'],[96]
P03_121_25,P03_121,knife:paring,4,['knife:paring'],[4]
P03_121_26,P03_121,spoon,1,['spoon'],[1]
P03_121_27,P03_121,butter:melting,78,"['butter:melting', 'bowl:large']","[78, 7]"
P03_121_28,P03_121,bowl:large,7,['bowl:large'],[7]
P03_121_29,P03_121,butter:melting,78,"['butter:melting', 'bowl:large']","[78, 7]"
P03_121_3,P03_121,butter:melted,78,"['butter:melted', 'bowl:large']","[78, 7]"
P03_121_30,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_31,P03_121,butter:melting,78,"['butter:melting', 'bowl:large']","[78, 7]"
P03_121_32,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_33,P03_121,bowl:sugar,7,['bowl:sugar'],[7]
P03_121_34,P03_121,bowl:sugar,7,"['bowl:sugar', 'bowl:large']","[7, 7]"
P03_121_35,P03_121,bowl,7,['bowl'],[7]
P03_121_36,P03_121,sugar,102,"['sugar', 'butter:melted']","[102, 78]"
P03_121_37,P03_121,bowl:lemon:zest,7,['bowl:lemon:zest'],[7]
P03_121_38,P03_121,zest:lemon,105,"['zest:lemon', 'butter', 'mixture:sugar']","[105, 78, 71]"
P03_121_39,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_4,P03_121,heat:hob,65,['heat:hob'],[65]
P03_121_40,P03_121,zest:lemon,105,"['zest:lemon', 'butter', 'mixture:sugar']","[105, 78, 71]"
P03_121_41,P03_121,bowl,7,['bowl'],[7]
P03_121_42,P03_121,juicer,106,['juicer'],[106]
P03_121_43,P03_121,juice:lemon,183,"['juice:lemon', 'egg', 'mixture:sugar']","[183, 53, 71]"
P03_121_44,P03_121,juicer,106,['juicer'],[106]
P03_121_45,P03_121,juice:lemon,183,"['juice:lemon', 'egg', 'mixture:sugar']","[183, 53, 71]"
P03_121_46,P03_121,fork,14,"['fork', 'jug:measuring']","[14, 66]"
P03_121_47,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_48,P03_121,spoon,1,['spoon'],[1]
P03_121_49,P03_121,jug:measuring,66,"['jug:measuring', 'egg']","[66, 53]"
P03_121_5,P03_121,butter:melting,78,"['butter:melting', 'bowl:large']","[78, 7]"
P03_121_50,P03_121,egg,53,['egg'],[53]
P03_121_51,P03_121,egg:whisked,53,"['egg:whisked', 'bowl:large']","[53, 7]"
P03_121_52,P03_121,egg,53,"['egg', 'mixture']","[53, 71]"
P03_121_53,P03_121,egg:whisked,53,"['egg:whisked', 'bowl']","[53, 7]"
P03_121_54,P03_121,fork,14,"['fork', 'side', 'bowl:large']","[14, 42, 7]"
P03_121_55,P03_121,fork,14,"['fork', 'jug:measuring']","[14, 66]"
P03_121_56,P03_121,jug:measuring,66,['jug:measuring'],[66]
P03_121_57,P03_121,spoon,1,['spoon'],[1]
P03_121_58,P03_121,mixture:lemon:curd,71,['mixture:lemon:curd'],[71]
P03_121_59,P03_121,bowl:large,7,['bowl:large'],[7]
P03_121_6,P03_121,spoon,1,"['spoon', 'side:bowl']","[1, 7]"
P03_121_60,P03_121,hob,24,['hob'],[24]
P03_121_61,P03_121,mixture:lemon:curd,71,['mixture:lemon:curd'],[71]
P03_121_62,P03_121,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_121_63,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_64,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_65,P03_121,mixture:lemon:curd,71,['mixture:lemon:curd'],[71]
P03_121_66,P03_121,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_121_67,P03_121,spoon,1,['spoon'],[1]
P03_121_7,P03_121,butter:melting,78,"['butter:melting', 'bowl:large']","[78, 7]"
P03_121_8,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_121_9,P03_121,spoon,1,"['spoon', 'bowl:large']","[1, 7]"
P03_122_0,P03_122,spoon,1,['spoon'],[1]
P03_122_1,P03_122,mixture:lemon:curd,71,['mixture:lemon:curd'],[71]
P03_122_10,P03_122,book,140,['book'],[140]
P03_122_11,P03_122,book,140,['book'],[140]
P03_122_2,P03_122,mixture:lemon:curd,71,['mixture:lemon:curd'],[71]
P03_122_3,P03_122,mixture:lemon:curd,71,['mixture:lemon:curd'],[71]
P03_122_4,P03_122,oven,46,['oven'],[46]
P03_122_5,P03_122,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_122_6,P03_122,spoon,1,['spoon'],[1]
P03_122_7,P03_122,spoon,1,['spoon'],[1]
P03_122_8,P03_122,book,140,['book'],[140]
P03_122_9,P03_122,book,140,['book'],[140]
P03_123_0,P03_123,spoon,1,['spoon'],[1]
P03_123_1,P03_123,curd:lemon,115,['curd:lemon'],[115]
P03_123_10,P03_123,drawer,8,['drawer'],[8]
P03_123_11,P03_123,ladle,97,['ladle'],[97]
P03_123_12,P03_123,cupboard,3,['cupboard'],[3]
P03_123_13,P03_123,cupboard,3,['cupboard'],[3]
P03_123_14,P03_123,bowl:large,7,['bowl:large'],[7]
P03_123_15,P03_123,bowl:large,7,['bowl:large'],[7]
P03_123_16,P03_123,bowl:large,7,['bowl:large'],[7]
P03_123_17,P03_123,bowl:large,7,"['bowl:large', 'saucepan:large']","[7, 5]"
P03_123_18,P03_123,spoon,1,['spoon'],[1]
P03_123_19,P03_123,curd:lemon,115,['curd:lemon'],[115]
P03_123_2,P03_123,hob,24,['hob'],[24]
P03_123_20,P03_123,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_123_21,P03_123,oven,46,['oven'],[46]
P03_123_22,P03_123,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_123_23,P03_123,spoon,1,"['spoon', 'counter']","[1, 42]"
P03_123_24,P03_123,oven,46,['oven'],[46]
P03_123_25,P03_123,mitt:oven,60,['mitt:oven'],[60]
P03_123_26,P03_123,knob:heat,190,"['knob:heat', 'knob:oven']","[190, 190]"
P03_123_27,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_28,P03_123,tray:baking,35,"['tray:baking', 'oven']","[35, 46]"
P03_123_29,P03_123,oven,46,['oven'],[46]
P03_123_3,P03_123,curd:lemon,115,['curd:lemon'],[115]
P03_123_30,P03_123,jug:measuring,66,['jug:measuring'],[66]
P03_123_31,P03_123,scale,108,['scale'],[108]
P03_123_32,P03_123,grater,96,['grater'],[96]
P03_123_33,P03_123,tray:baking,35,"['tray:baking', 'counter']","[35, 42]"
P03_123_34,P03_123,tray:baking,35,"['tray:baking', 'counter']","[35, 42]"
P03_123_35,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_36,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_37,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_38,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_39,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_4,P03_123,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_123_40,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_41,P03_123,ladle,97,['ladle'],[97]
P03_123_42,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_43,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_44,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_45,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_46,P03_123,ladle,97,['ladle'],[97]
P03_123_47,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_48,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_49,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_5,P03_123,spoon,1,['spoon'],[1]
P03_123_50,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_51,P03_123,ladle,97,['ladle'],[97]
P03_123_52,P03_123,curd:lemon,115,['curd:lemon'],[115]
P03_123_53,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_54,P03_123,curd:lemon,115,['curd:lemon'],[115]
P03_123_55,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_56,P03_123,curd:lemon,115,['curd:lemon'],[115]
P03_123_57,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_58,P03_123,ladle,97,['ladle'],[97]
P03_123_59,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_6,P03_123,drawer,8,['drawer'],[8]
P03_123_60,P03_123,serviette,88,['serviette'],[88]
P03_123_61,P03_123,side:clip,129,"['side:clip', 'jar:top', 'serviette']","[129, 40, 88]"
P03_123_62,P03_123,top:clip,129,"['top:clip', 'jar:top', 'serviette']","[129, 40, 88]"
P03_123_63,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_64,P03_123,mitt:oven,60,"['mitt:oven', 'serviette']","[60, 88]"
P03_123_65,P03_123,bin,36,['bin'],[36]
P03_123_66,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_67,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_68,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_69,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_7,P03_123,drawer,8,['drawer'],[8]
P03_123_70,P03_123,ladle,97,['ladle'],[97]
P03_123_71,P03_123,curd:lemon,115,"['curd:lemon', 'bowl:large']","[115, 7]"
P03_123_72,P03_123,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_73,P03_123,ladle,97,"['ladle', 'spoon']","[97, 1]"
P03_123_74,P03_123,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]"
P03_123_75,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_76,P03_123,clip:clip:top:jar,40,['clip:clip:top:jar'],[40]
P03_123_77,P03_123,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_78,P03_123,seal,6,"['seal', 'clip', 'top:top:jar']","[6, 129, 40]"
P03_123_79,P03_123,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_8,P03_123,drawer,8,['drawer'],[8]
P03_123_80,P03_123,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_81,P03_123,top:clip:top:jar,40,['top:clip:top:jar'],[40]
P03_123_82,P03_123,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_83,P03_123,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]"
P03_123_84,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_85,P03_123,seal:clip:top:jar,6,"['seal:clip:top:jar', 'top']","[6, 42]"
P03_123_86,P03_123,clip,129,"['clip', 'lid:top:jar']","[129, 6]"
P03_123_87,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_88,P03_123,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_89,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_9,P03_123,ladle,97,"['ladle', 'drawer']","[97, 8]"
P03_123_90,P03_123,seal,6,"['seal', 'clip:top:jar']","[6, 40]"
P03_123_91,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_92,P03_123,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_93,P03_123,seal:clip:top:jar,6,"['seal:clip:top:jar', 'top']","[6, 42]"
P03_123_94,P03_123,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]"
P03_123_95,P03_123,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_96,P03_123,lid:clip:top:jar,6,['lid:clip:top:jar'],[6]
P03_123_97,P03_123,hand,11,['hand'],[11]
P03_12_0,P03_12,plate,2,['plate'],[2]
P03_12_1,P03_12,glass,10,['glass'],[10]
P03_12_2,P03_12,box:lunch,23,['box:lunch'],[23]
P03_12_3,P03_12,content,34,"['content', 'bin']","[34, 36]"
P03_12_4,P03_12,lid,6,['lid'],[6]
P03_12_5,P03_12,box:lunch,23,['box:lunch'],[23]
P03_12_6,P03_12,bag,19,['bag'],[19]
P03_13_0,P03_13,glass,10,"['glass', 'side']","[10, 42]"
P03_13_1,P03_13,glass,10,"['glass', 'side']","[10, 42]"
P03_13_10,P03_13,squash,116,['squash'],[116]
P03_13_11,P03_13,squash,116,['squash'],[116]
P03_13_12,P03_13,squash,116,['squash'],[116]
P03_13_13,P03_13,squash,116,['squash'],[116]
P03_13_14,P03_13,fridge,12,['fridge'],[12]
P03_13_15,P03_13,squash,116,['squash'],[116]
P03_13_16,P03_13,fridge,12,['fridge'],[12]
P03_13_17,P03_13,glass,10,['glass'],[10]
P03_13_18,P03_13,glass,10,['glass'],[10]
P03_13_19,P03_13,glass,10,['glass'],[10]
P03_13_2,P03_13,glass,10,['glass'],[10]
P03_13_20,P03_13,glass,10,['glass'],[10]
P03_13_3,P03_13,glass,10,['glass'],[10]
P03_13_4,P03_13,glass,10,"['glass', 'side']","[10, 42]"
P03_13_5,P03_13,glass,10,['glass'],[10]
P03_13_6,P03_13,glass,10,"['glass', 'side']","[10, 42]"
P03_13_7,P03_13,fridge,12,['fridge'],[12]
P03_13_8,P03_13,saucepan,5,['saucepan'],[5]
P03_13_9,P03_13,saucepan,5,['saucepan'],[5]
P03_14_0,P03_14,hob,24,['hob'],[24]
P03_14_1,P03_14,fridge,12,['fridge'],[12]
P03_14_10,P03_14,saucepan,5,"['saucepan', 'hob']","[5, 24]"
P03_14_11,P03_14,cupboard,3,['cupboard'],[3]
P03_14_12,P03_14,rice,55,['rice'],[55]
P03_14_13,P03_14,rice,55,['rice'],[55]
P03_14_14,P03_14,container,21,['container'],[21]
P03_14_15,P03_14,bag:rice,19,['bag:rice'],[19]
P03_14_16,P03_14,rice,55,['rice'],[55]
P03_14_17,P03_14,glass,10,['glass'],[10]
P03_14_18,P03_14,glass,10,['glass'],[10]
P03_14_19,P03_14,container,21,['container'],[21]
P03_14_2,P03_14,saucepan,5,['saucepan'],[5]
P03_14_20,P03_14,container,21,['container'],[21]
P03_14_21,P03_14,rice,55,['rice'],[55]
P03_14_22,P03_14,rice,55,"['rice', 'cupboard']","[55, 3]"
P03_14_23,P03_14,cupboard,3,['cupboard'],[3]
P03_14_24,P03_14,crisp,229,['crisp'],[229]
P03_14_25,P03_14,crisp,229,['crisp'],[229]
